index  r co          x co          y co          z co          spee          v co          w co          u co          Ener          
14386  0.0176        0.0000        -0.0000       0.0120        0.9457        -0.2392       -0.6687       0.6244        -0.3394       
14387  0.0102        0.0000        -0.0000       0.0041        0.8639        0.6037        -0.5542       0.2734        -0.4875       
14388  0.0164        0.0000        -0.0000       -0.0043       0.8593        0.5457        -0.6380       -0.1830       -0.4954       
14389  0.0185        0.0000        0.0000        0.0153        1.0458        0.6936        -0.4000       -0.6728       -0.1400       
14390  0.0086        -0.0000       0.0000        -0.0082       1.0593        -0.6643       -0.8072       0.1704        -0.1118       
14391  0.0097        0.0000        0.0000        0.0014        1.3237        -0.8345       -0.9313       0.4341        0.5184        
14392  0.0178        -0.0000       -0.0000       -0.0038       0.9746        -0.8364       0.2323        0.4431        -0.2839       
14393  0.0188        0.0000        -0.0000       -0.0095       0.8904        0.5064        0.1036        -0.7251       -0.4408       
14394  0.0161        0.0000        0.0000        -0.0070       1.1801        -0.5398       -0.2550       -1.0179       0.1589        
14395  0.0197        -0.0000       0.0000        0.0113        0.9352        0.4084        -0.3245       -0.7762       -0.3591       
14396  0.0117        -0.0000       0.0000        0.0017        0.5950        0.5689        0.1735        0.0143        -0.8798       
14397  0.0161        0.0000        0.0000        0.0038        1.1236        -0.1211       -0.9120       0.6449        0.0287        
14398  0.0180        0.0000        -0.0000       0.0006        0.8494        -0.1912       0.0855        0.8232        -0.5122       
14399  0.0160        -0.0000       0.0000        -0.0121       0.8657        0.6678        0.5302        -0.1495       -0.4842       
14400  0.0159        -0.0000       -0.0000       0.0002        0.2216        0.1099        0.1416        0.1303        -1.1846       
14401  0.0191        0.0000        0.0000        -0.0063       0.9388        -0.2212       -0.7318       -0.5450       -0.3523       
14402  0.0176        0.0000        -0.0000       -0.0094       0.3801        -0.0281       0.3417        -0.1639       -1.0893       
14403  0.0181        0.0000        0.0000        -0.0016       0.8476        -0.7493       -0.2341       0.3196        -0.5153       
14404  0.0161        0.0000        -0.0000       -0.0089       0.7898        -0.6295       0.3115        -0.3612       -0.6100       
14405  0.0198        -0.0000       0.0000        -0.0144       1.2115        0.9660        -0.5901       -0.4317       0.2339        
14406  0.0117        -0.0000       -0.0000       -0.0061       0.4337        0.0850        0.4038        0.1335        -1.0457       
14407  0.0094        0.0000        0.0000        -0.0059       0.5467        0.3678        -0.0858       0.3953        -0.9349       
14408  0.0179        -0.0000       0.0000        0.0064        0.2712        0.0857        0.0119        -0.2570       -1.1602       
14409  0.0174        -0.0000       -0.0000       -0.0004       0.9800        0.5856        -0.5790       -0.5313       -0.2733       
14410  0.0199        0.0000        0.0000        -0.0107       0.6451        0.0353        -0.3045       0.5676        -0.8176       
14411  0.0117        -0.0000       -0.0000       -0.0083       0.8242        -0.4817       -0.2749       -0.6097       -0.5544       
14412  0.0154        0.0000        0.0000        -0.0084       0.9379        -0.3767       0.5064        0.6938        -0.3541       
14413  0.0084        -0.0000       -0.0000       -0.0045       0.6960        -0.5685       0.0195        -0.4009       -0.7494       
14414  0.0160        -0.0000       -0.0000       -0.0127       0.4962        -0.0539       0.1808        -0.4590       -0.9875       
14415  0.0158        0.0000        0.0000        0.0141        1.0206        -1.0155       0.0149        -0.1009       -0.1921       
14416  0.0111        -0.0000       0.0000        -0.0098       0.9827        -0.8139       0.4871        -0.2569       -0.2681       
14417  0.0195        0.0000        0.0000        -0.0182       0.5524        -0.3263       0.3941        -0.2082       -0.9285       
14418  0.0185        0.0000        -0.0000       -0.0108       0.5071        0.1316        0.4753        -0.1177       -0.9766       
14419  0.0091        0.0000        0.0000        -0.0046       0.5593        -0.0900       -0.2798       -0.4759       -0.9209       
14420  0.0113        0.0000        0.0000        0.0095        0.5582        0.3768        -0.3982       -0.1052       -0.9222       
14421  0.0133        0.0000        -0.0000       0.0133        0.3548        0.2350        0.1519        -0.2182       -1.1079       
14422  0.0182        0.0000        0.0000        0.0149        0.7239        -0.2074       -0.4041       -0.5637       -0.7096       
14423  0.0161        0.0000        -0.0000       -0.0095       0.9840        -0.2270       0.3676        0.8841        -0.2654       
14424  0.0153        -0.0000       0.0000        -0.0033       0.7147        0.1914        0.6886        -0.0032       -0.7230       
14425  0.0187        -0.0000       -0.0000       0.0140        0.9878        0.2466        -0.2747       0.9162        -0.2580       
14426  0.0186        0.0000        -0.0000       0.0031        0.9675        0.7389        -0.4192       0.4628        -0.2977       
14427  0.0179        0.0000        -0.0000       -0.0062       0.9335        0.7518        0.4898        0.2576        -0.3622       
14428  0.0060        0.0000        0.0000        0.0001        0.2416        0.0596        0.1331        0.1927        -1.1754       
14429  0.0173        -0.0000       -0.0000       -0.0029       1.0991        -0.0861       0.8744        -0.6603       -0.0258       
14430  0.0183        0.0000        0.0000        0.0166        0.6867        0.2125        0.5029        -0.4166       -0.7621       
14431  0.0187        0.0000        0.0000        -0.0156       1.0125        -0.2688       0.9661        -0.1400       -0.2085       
14432  0.0154        -0.0000       0.0000        0.0132        1.0812        -0.0908       -0.3639       1.0140        -0.0648       
14433  0.0098        0.0000        0.0000        0.0078        0.8634        -0.8053       0.3000        0.0827        -0.4884       
14434  0.0169        0.0000        0.0000        -0.0159       0.9997        -0.9626       0.0457        -0.2660       -0.2343       
14435  0.0197        -0.0000       0.0000        -0.0012       0.5092        0.4266        0.2727        0.0544        -0.9744       
14436  0.0125        0.0000        -0.0000       -0.0012       0.3241        -0.0547       0.2699        0.1709        -1.1287       
14437  0.0149        -0.0000       -0.0000       -0.0104       0.6206        0.1221        0.3716        0.4818        -0.8486       
14438  0.0138        0.0000        0.0000        -0.0113       1.2949        -1.0542       0.4998        0.5619        0.4430        
14439  0.0142        -0.0000       0.0000        0.0076        0.8964        -0.1191       0.0976        -0.8830       -0.4303       
14440  0.0181        0.0000        0.0000        0.0074        0.2358        0.1980        0.1008        0.0789        -1.1781       
14441  0.0157        0.0000        0.0000        0.0096        0.5618        0.4584        0.3064        0.1079        -0.9181       
14442  0.0127        -0.0000       0.0000        -0.0078       1.0955        0.3029        -0.7471       0.7417        -0.0337       
14443  0.0155        -0.0000       -0.0000       0.0092        1.1209        -0.6398       -0.0569       0.9186        0.0226        
14444  0.0167        0.0000        0.0000        -0.0073       0.5271        0.4124        -0.0504       0.3243        -0.9559       
14445  0.0154        0.0000        -0.0000       -0.0073       0.6276        -0.4934       0.0278        -0.3869       -0.8399       
14446  0.0167        0.0000        0.0000        -0.0013       1.2465        0.2262        -1.0724       -0.5938       0.3201        
14447  0.0137        -0.0000       0.0000        0.0002        0.8872        0.4761        0.0269        0.7482        -0.4466       
14448  0.0095        0.0000        -0.0000       0.0081        0.3433        -0.0670       0.2782        -0.1896       -1.1160       
14449  0.0113        -0.0000       -0.0000       -0.0032       1.0136        0.2813        0.0436        0.9728        -0.2063       
14450  0.0100        -0.0000       -0.0000       -0.0092       0.3683        0.1312        -0.0429       -0.3414       -1.0982       
14451  0.0186        -0.0000       -0.0000       -0.0055       0.8682        0.5046        0.6830        0.1804        -0.4800       
14452  0.0056        -0.0000       -0.0000       -0.0028       0.7870        0.1902        -0.3201       -0.6934       -0.6144       
14453  0.0156        0.0000        -0.0000       0.0024        0.9758        -0.4014       -0.7627       -0.4574       -0.2816       
14454  0.0129        0.0000        0.0000        0.0069        1.1204        0.8545        -0.7200       -0.0817       0.0215        
14455  0.0196        0.0000        0.0000        0.0087        0.4794        -0.1416       0.4576        -0.0197       -1.0039       
14456  0.0132        -0.0000       -0.0000       0.0048        0.8713        -0.8201       -0.2230       0.1918        -0.4747       
14457  0.0177        0.0000        -0.0000       0.0056        0.8238        -0.6184       -0.4992       0.2169        -0.5550       
